timestamp,user_id,login_success,accessed_resource,activity_type,anomaly_label
2024-08-24 22:42:04,39,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-06 04:10:42,12,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,1
2024-08-18 20:06:15,85,False,/var/log/system.log,login,0
2024-08-18 10:30:58,63,False,/etc/passwd,login,0
2024-08-12 15:52:57,28,False,/etc/passwd,db_query,0
2024-08-30 03:11:56,25,False,/var/log/system.log,login,0
2024-08-11 20:48:14,42,False,/var/log/system.log,db_query,0
2024-08-10 02:23:17,68,False,/etc/passwd,db_query,0
2024-08-01 21:45:46,73,False,/etc/passwd,file_access,0
2024-08-22 18:41:46,99,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-05 02:14:21,24,True,/etc/passwd,file_access,0
2024-08-03 03:11:34,47,False,/var/log/system.log,file_access,0
2024-08-08 15:10:43,92,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-23 09:38:23,79,True,/etc/passwd,db_query,0
2024-08-10 12:29:15,42,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-08 23:31:17,31,False,/etc/passwd,file_access,0
2024-08-01 01:09:18,25,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-15 16:46:52,89,True,/etc/passwd,login,0
2024-08-17 04:22:10,57,False,/var/log/system.log,login,0
2024-08-28 12:42:44,35,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-07 15:04:10,58,False,/etc/passwd,db_query,0
2024-08-24 21:44:13,73,False,/var/log/system.log,login,0
2024-08-20 12:16:46,9,True,/var/log/system.log,file_access,0
2024-08-17 13:27:04,38,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-08 22:26:09,90,True,/var/log/system.log,login,0
2024-08-19 01:06:18,12,False,/etc/passwd,db_query,0
2024-08-01 03:27:10,14,True,/var/log/system.log,db_query,0
2024-08-20 05:47:09,66,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-16 00:12:41,40,False,/etc/passwd,file_access,0
2024-08-26 22:22:17,7,False,/var/log/system.log,file_access,0
2024-08-17 19:34:27,40,True,/etc/passwd,db_query,0
2024-08-14 19:56:53,92,False,/var/log/system.log,db_query,0
2024-08-17 09:24:02,42,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-01 08:29:31,60,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-01 00:51:41,13,True,/etc/passwd,login,0
2024-08-27 20:16:15,23,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-16 03:42:52,62,False,/var/log/system.log,file_access,0
2024-08-27 18:10:58,59,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-27 21:28:38,48,True,/var/log/system.log,login,0
2024-08-29 21:24:29,76,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-10 11:27:14,63,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-30 20:49:00,23,True,/etc/passwd,db_query,0
2024-08-18 23:30:03,26,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-09 09:37:02,16,False,/etc/passwd,file_access,0
2024-08-17 19:12:44,66,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-10 05:57:14,22,True,/var/log/system.log,file_access,0
2024-08-11 18:36:27,89,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-08 23:02:36,94,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-11 17:48:19,21,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-22 02:38:27,41,False,/var/log/system.log,file_access,0
2024-08-22 03:30:47,77,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-29 17:14:35,27,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-02 18:16:45,73,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-17 16:13:09,13,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-13 05:46:37,36,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-25 05:44:01,91,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-21 12:40:51,57,True,/etc/passwd,login,0
2024-08-02 15:50:33,39,False,/etc/passwd,db_query,0
2024-08-27 06:56:25,63,True,/etc/passwd,db_query,0
2024-08-08 00:42:33,84,False,/etc/passwd,login,0
2024-08-28 18:29:54,13,True,/etc/passwd,db_query,0
2024-08-27 11:24:01,91,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,1
2024-08-18 21:12:45,3,False,/var/log/system.log,file_access,1
2024-08-11 10:39:23,95,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-30 13:27:37,50,False,/etc/passwd,login,0
2024-08-16 13:53:39,21,False,/var/log/system.log,file_access,0
2024-08-09 08:49:16,93,True,/etc/passwd,login,0
2024-08-28 22:28:20,54,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-17 07:39:08,33,False,/etc/passwd,login,0
2024-08-29 22:42:34,40,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-18 09:45:04,14,False,/etc/passwd,db_query,0
2024-08-26 21:12:14,55,False,/var/log/system.log,login,0
2024-08-26 04:25:19,1,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-19 14:58:56,85,False,/etc/passwd,file_access,0
2024-08-22 08:43:07,40,True,/etc/passwd,file_access,0
2024-08-11 14:18:56,25,False,/etc/passwd,login,0
2024-08-22 08:31:28,85,True,/var/log/system.log,db_query,0
2024-08-17 18:31:40,58,True,/var/log/system.log,login,0
2024-08-19 00:15:04,2,True,/var/log/system.log,db_query,0
2024-08-27 12:59:39,28,True,/etc/passwd,db_query,0
2024-08-22 01:53:20,3,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-15 05:31:05,62,False,/var/log/system.log,login,0
2024-08-25 07:09:32,74,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-29 08:43:41,65,False,/etc/passwd,db_query,0
2024-08-10 01:03:26,13,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-21 10:02:16,23,True,/etc/passwd,file_access,0
2024-08-06 10:25:43,69,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-19 18:05:04,30,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-08 11:19:28,28,True,/var/log/system.log,file_access,0
2024-08-10 09:00:46,77,True,/var/log/system.log,db_query,0
2024-08-05 22:26:14,21,True,/var/log/system.log,db_query,0
2024-08-01 07:27:27,69,True,/var/log/system.log,db_query,0
2024-08-27 14:28:07,70,False,/etc/passwd,login,0
2024-08-30 10:16:07,18,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-13 05:54:18,44,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-14 13:58:40,23,True,/var/log/system.log,login,0
2024-08-01 11:43:26,8,True,/var/log/system.log,file_access,0
2024-08-20 00:46:03,90,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-03 02:23:55,39,True,/etc/passwd,file_access,0
2024-08-21 14:12:28,31,False,/var/log/system.log,file_access,0
2024-08-05 16:39:14,35,True,/var/log/system.log,db_query,0
2024-08-25 09:35:17,80,True,/etc/passwd,db_query,0
2024-08-13 08:02:12,71,True,/etc/passwd,login,0
2024-08-07 13:46:18,68,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-28 15:55:21,12,True,/etc/passwd,login,0
2024-08-28 17:31:17,1,True,/etc/passwd,file_access,0
2024-08-16 19:58:48,44,False,/var/log/system.log,login,0
2024-08-03 10:42:49,54,False,/var/log/system.log,login,0
2024-08-19 02:08:48,85,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-10 13:07:53,42,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-26 12:10:29,17,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-25 17:40:21,82,True,/etc/passwd,login,0
2024-08-05 00:28:23,26,True,/var/log/system.log,login,0
2024-08-06 20:07:08,69,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-07 06:01:59,92,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-27 17:22:26,54,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-04 03:08:27,21,False,/var/log/system.log,login,0
2024-08-14 02:02:17,20,False,/var/log/system.log,db_query,1
2024-08-09 08:04:11,54,True,/var/log/system.log,db_query,0
2024-08-15 05:50:32,34,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-16 02:21:34,43,True,/var/log/system.log,db_query,0
2024-08-27 18:10:37,41,True,/var/log/system.log,file_access,0
2024-08-26 08:24:46,96,False,/etc/passwd,db_query,0
2024-08-27 19:29:59,30,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-14 17:30:24,39,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-03 22:50:29,53,True,/var/log/system.log,db_query,0
2024-08-21 13:39:37,18,False,/var/log/system.log,login,0
2024-08-04 22:34:42,60,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-19 02:43:25,79,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-26 14:23:31,77,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-24 20:36:26,4,False,/etc/passwd,db_query,0
2024-08-29 10:03:46,79,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-15 16:17:04,17,False,/etc/passwd,db_query,0
2024-08-30 17:24:47,67,True,/etc/passwd,login,0
2024-08-27 14:23:53,77,True,/var/log/system.log,db_query,0
2024-08-23 03:31:22,75,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-23 13:38:08,30,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-20 14:36:04,58,True,/var/log/system.log,db_query,0
2024-08-22 19:12:26,23,False,/etc/passwd,file_access,0
2024-08-05 08:09:43,96,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-24 02:15:15,54,False,/var/log/system.log,login,0
2024-08-01 21:42:11,1,True,/etc/passwd,db_query,0
2024-08-30 11:28:01,70,False,/etc/passwd,login,0
2024-08-17 19:47:53,87,False,/var/log/system.log,login,0
2024-08-15 05:39:33,96,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-18 03:05:42,24,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-26 07:39:34,68,True,/etc/passwd,db_query,0
2024-08-21 19:01:05,4,False,/var/log/system.log,file_access,0
2024-08-12 18:56:00,75,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-19 07:11:30,33,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-12 11:54:50,28,False,/etc/passwd,login,0
2024-08-23 21:16:07,9,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-13 21:57:30,37,True,/etc/passwd,file_access,0
2024-08-01 01:00:08,38,False,/var/log/system.log,file_access,0
2024-08-10 06:06:47,57,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-09 02:38:45,59,False,/var/log/system.log,file_access,0
2024-08-27 21:54:39,37,False,/etc/passwd,file_access,0
2024-08-30 03:05:19,4,False,/var/log/system.log,login,0
2024-08-19 17:12:33,3,True,/etc/passwd,db_query,0
2024-08-29 18:34:01,29,True,/etc/passwd,file_access,0
2024-08-11 20:05:45,27,False,/var/log/system.log,login,0
2024-08-02 11:50:23,3,False,/etc/passwd,db_query,0
2024-08-22 15:05:47,28,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-07 08:39:49,98,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-15 11:32:38,28,True,/var/log/system.log,file_access,0
2024-08-04 07:52:50,50,False,/var/log/system.log,file_access,0
2024-08-24 20:12:38,96,True,/var/log/system.log,login,0
2024-08-22 20:32:11,55,False,/var/log/system.log,db_query,0
2024-08-20 13:27:59,89,True,/var/log/system.log,db_query,0
2024-08-23 15:46:30,35,False,/etc/passwd,file_access,0
2024-08-29 09:42:32,26,False,/etc/passwd,db_query,0
2024-08-02 23:29:33,26,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-21 13:00:17,31,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-01 09:43:11,77,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-29 02:49:47,46,True,/var/log/system.log,file_access,0
2024-08-22 01:59:19,99,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-23 21:56:54,31,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-17 20:45:53,97,True,/etc/passwd,file_access,0
2024-08-21 20:06:38,42,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-07 08:38:21,53,True,/var/log/system.log,file_access,0
2024-08-22 00:25:07,84,False,/var/log/system.log,login,0
2024-08-06 23:55:07,97,True,/var/log/system.log,db_query,0
2024-08-24 15:53:45,48,True,/etc/passwd,db_query,0
2024-08-18 19:10:26,80,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-10 12:36:49,79,True,/etc/passwd,db_query,0
2024-08-29 12:48:25,55,False,/etc/passwd,login,0
2024-08-08 09:36:43,87,False,/var/log/system.log,file_access,0
2024-08-21 20:54:12,21,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-28 15:47:07,24,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-11 03:13:10,3,False,/etc/passwd,file_access,0
2024-08-12 07:51:12,13,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-11 20:40:25,32,False,/etc/passwd,db_query,0
2024-08-18 23:44:13,55,True,/etc/passwd,file_access,0
2024-08-16 13:42:13,100,True,/etc/passwd,login,0
2024-08-17 21:44:28,58,False,/var/log/system.log,login,0
2024-08-14 10:28:10,24,False,/etc/passwd,file_access,0
2024-08-21 23:12:31,99,True,/etc/passwd,db_query,0
2024-08-04 22:32:38,31,False,/var/log/system.log,file_access,1
2024-08-13 19:05:20,2,False,/var/log/system.log,file_access,0
2024-08-18 05:15:38,39,False,/etc/passwd,file_access,0
2024-08-11 19:50:53,100,True,/etc/passwd,file_access,0
2024-08-16 06:28:33,56,False,/etc/passwd,login,0
2024-08-04 22:44:30,51,True,/etc/passwd,db_query,0
2024-08-14 07:51:51,57,False,/etc/passwd,file_access,0
2024-08-15 09:37:13,83,True,/var/log/system.log,login,0
2024-08-22 07:06:29,84,True,/etc/passwd,db_query,0
2024-08-22 01:39:01,37,True,/var/log/system.log,db_query,0
2024-08-27 02:50:58,81,False,/var/log/system.log,login,0
2024-08-21 01:07:36,53,True,/var/log/system.log,file_access,0
2024-08-11 21:54:12,41,True,/etc/passwd,file_access,0
2024-08-01 19:59:47,93,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-19 10:33:19,12,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-16 12:09:24,33,False,/var/log/system.log,file_access,0
2024-08-19 20:15:57,80,True,/var/log/system.log,db_query,0
2024-08-16 20:26:14,44,True,/etc/passwd,db_query,0
2024-08-22 17:26:06,63,False,/var/log/system.log,db_query,0
2024-08-13 07:18:36,54,True,/etc/passwd,file_access,0
2024-08-14 15:04:01,47,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-25 14:47:40,21,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-12 23:23:04,61,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-17 13:33:57,93,True,/etc/passwd,login,0
2024-08-19 03:37:09,50,True,/etc/passwd,file_access,0
2024-08-23 16:11:18,56,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-09 15:00:34,95,False,/var/log/system.log,file_access,0
2024-08-09 03:58:01,92,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-27 19:27:52,81,True,/var/log/system.log,file_access,0
2024-08-19 20:16:02,6,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-30 05:04:42,84,True,/var/log/system.log,file_access,0
2024-08-20 13:09:26,52,True,/var/log/system.log,login,0
2024-08-04 02:55:27,6,True,/var/log/system.log,file_access,0
2024-08-17 05:09:35,59,False,/etc/passwd,db_query,0
2024-08-10 02:24:21,86,True,/var/log/system.log,db_query,0
2024-08-23 20:25:55,6,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-30 20:00:30,21,False,/var/log/system.log,login,0
2024-08-15 18:05:08,32,False,/var/log/system.log,file_access,0
2024-08-19 20:46:15,36,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-16 21:22:05,92,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-12 09:12:36,38,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-29 23:37:58,18,False,/etc/passwd,file_access,0
2024-08-27 12:53:38,82,False,/var/log/system.log,file_access,0
2024-08-23 13:39:40,20,True,/etc/passwd,db_query,0
2024-08-23 00:31:49,29,False,/var/log/system.log,db_query,0
2024-08-07 11:46:45,90,False,/etc/passwd,db_query,1
2024-08-18 21:41:18,2,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-02 10:13:39,43,False,/var/log/system.log,file_access,0
2024-08-13 14:03:30,48,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-09 07:17:54,71,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-15 07:41:05,56,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-24 02:59:32,11,True,/etc/passwd,db_query,0
2024-08-13 18:00:41,32,True,/etc/passwd,file_access,0
2024-08-18 16:16:24,22,False,/var/log/system.log,login,0
2024-08-05 10:16:52,5,True,/var/log/system.log,db_query,0
2024-08-30 12:33:15,50,False,/var/log/system.log,file_access,0
2024-08-07 17:58:56,71,True,/var/log/system.log,login,0
2024-08-15 07:33:31,48,True,/var/log/system.log,file_access,0
2024-08-27 07:20:11,16,False,/etc/passwd,file_access,0
2024-08-01 08:11:44,59,True,/etc/passwd,db_query,0
2024-08-04 06:51:20,33,True,/var/log/system.log,file_access,0
2024-08-10 14:11:02,88,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-06 04:29:20,55,True,/etc/passwd,db_query,0
2024-08-08 18:50:39,34,True,/var/log/system.log,file_access,0
2024-08-29 17:12:35,31,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-27 07:03:11,34,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,1
2024-08-24 01:59:30,15,False,/etc/passwd,db_query,0
2024-08-14 01:39:20,100,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-03 07:44:26,67,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-25 16:56:55,39,True,/var/log/system.log,db_query,0
2024-08-18 06:02:04,41,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-01 02:08:15,63,True,/var/log/system.log,login,0
2024-08-11 12:54:13,12,False,/etc/passwd,file_access,0
2024-08-01 14:19:05,42,False,/var/log/system.log,login,0
2024-08-20 22:12:37,100,False,/etc/passwd,login,0
2024-08-17 04:40:55,45,True,/etc/passwd,db_query,0
2024-08-10 22:50:29,10,False,/etc/passwd,login,0
2024-08-01 13:11:24,2,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-22 16:29:05,17,True,/etc/passwd,login,0
2024-08-16 15:04:26,77,False,/etc/passwd,file_access,0
2024-08-14 04:56:22,91,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-22 05:56:58,68,True,/etc/passwd,login,0
2024-08-05 05:40:20,48,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-01 06:53:28,88,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-20 09:54:51,62,True,/var/log/system.log,file_access,0
2024-08-03 20:17:47,86,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-10 23:02:31,35,False,/etc/passwd,login,0
2024-08-10 07:08:03,28,True,/etc/passwd,file_access,0
2024-08-16 04:34:20,39,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,1
2024-08-19 20:40:57,38,True,/etc/passwd,login,0
2024-08-12 05:02:03,70,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-11 01:22:54,37,False,/var/log/system.log,login,0
2024-08-21 05:42:06,6,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-30 09:28:53,81,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-16 06:22:23,35,False,/var/log/system.log,login,0
2024-08-13 03:46:39,20,False,/var/log/system.log,db_query,0
2024-08-28 14:05:28,45,True,/etc/passwd,db_query,0
2024-08-14 14:29:06,100,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-04 23:52:11,97,True,/var/log/system.log,file_access,0
2024-08-29 03:16:55,5,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,login,0
2024-08-06 15:25:12,86,False,/var/log/system.log,file_access,0
2024-08-18 03:20:52,51,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-06 19:21:50,83,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-11 20:58:23,79,True,/var/log/system.log,file_access,0
2024-08-27 15:29:03,67,False,/etc/passwd,login,0
2024-08-28 01:34:26,95,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-11 23:38:54,71,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-10 18:58:55,42,False,/var/log/system.log,db_query,0
2024-08-29 12:15:51,1,False,/var/log/system.log,file_access,0
2024-08-12 09:52:10,9,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-18 13:23:10,81,True,/etc/passwd,login,0
2024-08-18 09:26:24,54,True,/var/log/system.log,login,0
2024-08-05 09:45:05,8,False,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,db_query,0
2024-08-23 03:05:11,1,True,/var/log/system.log,login,0
2024-08-25 13:53:28,32,False,/etc/passwd,login,0
2024-08-23 02:39:44,19,True,/var/log/system.log,file_access,0
2024-08-15 21:50:38,24,False,/var/log/system.log,file_access,0
2024-08-03 13:45:20,68,False,/var/log/system.log,file_access,0
2024-08-23 21:35:57,80,True,/home/snowish/cybersecurity-ml-anomaly-detection/cybersecurity-ml-anomaly-detection/src,file_access,0
2024-08-15 18:16:25,87,False,/etc/passwd,file_access,0
